,Capacity dV CCCT,Charge time dV CCCT,Energy dV CCCT,Entropy dV CCCT Shannon,Frechet Distance CC curve,Hausdorff Distance CC curve,Lagged Cumulated Discharge Capacity,Lagged Cumulated Discharge Energy,Lagged Pseudo Resistace,Lagged cycle time,Mean DV CCCV,Slope CCCV-CCCT,Group,Discharge_Q
38,460.222234161974,0.0051736120367422,460.222234161974,8.73809225962049,0.8469907795806283,6.702633849616878,25583.820785325293,80561.41523362801,0.0249187500000003,2.8388748331926763,0.4635396361024712,17.37027392801884,8001.0,620.477448198876
39,459.020348740587,0.0051157409325242,459.020348740587,8.72792045456325,0.8469731242158711,6.652040822780585,26204.29823352417,82525.64410889687,0.0279264999999995,2.907491116086021,0.4640234167057157,17.628914731806425,8001.0,619.5186640586239
40,456.311150698069,0.005104161100462,456.311150698069,8.710806433699338,0.8469695177175148,6.643864926425867,26823.8168975828,84484.4078908279,0.0275890000000012,2.975965265184641,0.4640411824901896,17.692276883457914,8001.0,617.607831847687
41,454.2452050246431,0.0050925849936902,454.2452050246431,8.710806433699338,0.8469658961843478,6.621045461054897,27441.424729430484,86435.55477217287,0.0272887500000007,3.0441856351681054,0.4665244541038239,17.69315921624338,8001.0,615.726185617259
42,451.586702032996,0.0051851850003004,451.586702032996,8.741466986401086,0.8469944150060188,6.693390573032665,28057.15091504774,88380.21035570199,0.0273887500000014,3.1121792322956026,0.4657963883876115,17.37019126274867,8001.0,612.744442737922
43,450.350858655084,0.0050925859250128,450.350858655084,8.707359132080821,0.8469659286355496,6.632655045169151,28669.895357785663,90318.53753548372,0.0309972499999999,3.1798587563680485,0.4647320821386552,17.69311720770788,8001.0,612.349611637397
44,446.853125874093,0.0051157370908185,446.853125874093,8.696967526234324,0.8469731229859335,6.636672711044809,29282.24496942306,92251.75894269012,0.0284915000000007,3.2474461062811315,0.4667858242662505,17.64449205406878,8001.0,608.876844842272
45,441.940164004127,0.0051504630828276,441.940164004127,8.700439718141068,0.8469838570309656,6.666340364338413,29891.12181426533,94173.45332667258,0.0298957499999996,3.31462232931517,0.465470505424889,17.463648631207768,8001.0,604.286940148153
46,440.458506074051,0.0051157338311895,440.458506074051,8.734709620225807,0.8469731540598191,6.635644631493785,30495.40875441348,96081.8176906084,0.0328807500000016,3.381279250374064,0.4687517549655636,17.574115056532555,8001.0,603.206976317105
47,438.031251419356,0.0052662040106952,438.031251419356,8.77148946950053,0.8470185625541778,6.737586400895758,31098.615730730588,97984.57810743684,0.0310759999999987,3.4477684535086155,0.467239195690961,17.088309059901178,8001.0,599.823900841526
48,437.98245015821,0.005162029992789,437.98245015821,8.751544059089078,0.8469874110846289,6.669146252290975,31698.439631572117,99884.0638193861,0.0337534999999999,3.513946121442132,0.4665911953536525,17.52544299266766,8001.0,599.862153488207
49,435.716335306008,0.0051273079589009,435.716335306008,8.724513853119921,0.8469765984814338,6.642354748451562,32298.30178506032,101778.33366703385,0.030545500000001,3.580083626438864,0.4665403309594373,17.573608524917685,8001.0,598.158701601549
50,431.40623733689904,0.005312499939464,431.40623733689904,8.751544059089078,0.8470320225858352,6.774394545269653,32896.46048666187,103666.41140323928,0.0311474999999994,3.646018183440901,0.4660807996264946,17.00746436986352,8001.0,594.280148452348
51,431.8076629628449,0.0051388829015195,431.8076629628449,8.721099188707166,0.8469803149206272,6.641098131516683,33490.74063511422,105549.26664175183,0.0354580000000015,3.7115145683055744,0.4669263999936865,17.549607634236892,8001.0,594.46757261751
52,429.9565462980841,0.0051273070275783,429.9565462980841,8.72792045456325,0.8469767420608098,6.648609045648963,34085.20820773173,107426.26351372965,0.0324505000000008,3.777004870120436,0.466758304320271,17.550182882393464,8001.0,592.857351306983
53,427.913576794917,0.0051620369777083,427.913576794917,8.72792045456325,0.8469873973698142,6.663463253248105,34678.06555903872,109297.26138848104,0.0321499999999996,3.84230075601954,0.4664887914878156,17.440101351215727,8001.0,590.425367044817
54,426.463252853153,0.0051273088902235,426.463252853153,8.703903573444629,0.8469767427090146,6.655747176159961,35268.490926083534,111162.52685835958,0.0365607499999987,3.9073435642058034,0.4664949977403243,17.573546563488883,8001.0,589.447114313117
55,425.026728966773,0.0051157331326976,425.026728966773,8.72792045456325,0.8469731377451231,6.625127022525003,35857.93804039665,113021.73201937976,0.0336532500000008,3.972235482186079,0.4684051970011096,17.613281107266218,8001.0,588.117306595212
56,422.203197583944,0.0052430550567805,422.203197583944,8.73809225962049,0.8470117280918292,6.724418754344543,36446.05534699186,114876.27861088264,0.0335529999999995,4.036968385335058,0.4673084242110789,17.194074560974048,8001.0,585.560369138631
57,422.78152517246696,0.0051273079589009,422.78152517246696,8.714245517666138,0.8469767263956357,6.639247818496138,37031.61571613049,116727.72324687324,0.0391715000000014,4.101413914351724,0.467370035922249,17.60482153991416,8001.0,585.746379461507
58,420.931661883497,0.0051041599363088,420.931661883497,8.68999797141945,0.8469695334882954,6.619682093792727,37617.362095592005,118574.55228202936,0.0343602500000006,4.165869793272577,0.4687907534570045,17.613933576755972,8001.0,584.151831021606
59,416.824237305515,0.0052662041271105,416.824237305515,8.741466986401086,0.8470185470190621,6.734378794309569,38201.5139266136,120415.39888917712,0.0347607500000002,4.230138189275749,0.4668638867987141,17.11106447139419,8001.0,581.275761959686
60,418.27246261201,0.0051273080753162,418.27246261201,8.724513853119921,0.8469767263956357,6.641025582158687,38782.78968857328,122254.2432599799,0.0405757500000003,4.294060311396606,0.4685018627667822,17.534592256172555,8001.0,581.65477831012
61,416.432538025441,0.0051041600527241,416.432538025441,8.714245517666138,0.8469695174268075,6.608076373218497,39364.44446688341,124087.79442602248,0.0355630000000006,4.358028824441135,0.4680275396202053,17.6765638847412,8001.0,580.033438967804
62,413.395708948749,0.0053125000558793,413.395708948749,8.77148946950053,0.8470320379864051,6.754674051730057,39944.477905851214,125915.2463327777,0.0359635000000002,4.421802387223579,0.4666697991366233,16.95470439269801,8001.0,577.633880189836
63,414.392482003321,0.0051620310405269,414.392482003321,8.703903573444629,0.8469873955222345,6.629113657862949,40522.11178604105,127749.19431293017,0.04067225,4.485347926151007,0.4679277443554266,17.517649903985028,8001.0,577.589392413459
64,412.955374251054,0.0051504549337551,412.955374251054,8.703903573444629,0.8469838704503977,6.671124721990491,41099.70117845451,129574.18357686694,0.0350575000000019,4.548862819094211,0.4666322961425899,17.4636762003176,8001.0,576.416770813853
65,407.627830922458,0.0053125000558793,407.627830922458,8.761551232444429,0.8470320071517136,6.755052333978248,41676.117949268366,131393.98021804402,0.0352577500000017,4.612236883142032,0.4673752805091254,16.977318282868055,8001.0,573.0979789577469
66,407.627830922458,0.0053125000558793,407.627830922458,8.761551232444429,0.8470320071517136,6.755052333978248,42249.21592822611,133212.51201342486,0.0417749999999994,4.675200746045448,0.4673752805091254,16.977318282868055,8001.0,573.0979789577469
67,409.2568362253649,0.0051388888387009,409.2568362253649,8.731319031025128,0.8469803167489673,6.645731912128366,42822.31390718386,135031.0438088057,0.0417749999999994,4.738164608948863,0.4678877043559574,17.495106864687937,8001.0,574.9714659926831
68,407.598898201558,0.0051273080753162,407.598898201558,8.69348695749935,0.8469767263956357,6.646164546895047,43397.285373176535,136846.22721604494,0.0257342500000024,4.801235972903669,0.4668659075698526,17.550120925727978,8001.0,572.03756400823
69,406.161891131714,0.0051273079589009,406.161891131714,8.721099188707166,0.8469767263956357,6.616039114268634,43969.32293718477,138650.54220371175,0.0360599999999999,4.864055337850004,0.4692961163450142,17.596940448222465,8001.0,570.4365837872181
70,403.495473569294,0.0051967590115964,403.495473569294,8.748192849589492,0.8469979240658833,6.681175618642503,44539.759520972,140448.48863664718,0.0367622499999997,4.926687079947441,0.4685756148479045,17.3237770325777,8001.0,568.267859513994
71,402.872815375907,0.0051157340640202,402.872815375907,8.714245517666138,0.8469731220453917,6.634046804024174,45108.027380485975,142242.89906688855,0.0422327500000019,4.989068578113802,0.4675402025490676,17.597596765127953,8001.0,567.792910330743
72,401.841962687456,0.0051157331326976,401.841962687456,8.69348695749935,0.8469731217559938,6.656538627802211,45675.82029081672,144031.07622391914,0.0377207500000009,5.051373508060352,0.4671790819608531,17.558495614108406,8001.0,566.753230926409
73,398.350731193736,0.0051967588951811,398.350731193736,8.734709620225807,0.8469979398423471,6.673246789039943,46242.573521743136,145815.1035998461,0.0380222500000004,5.1135525899007925,0.4684259286168037,17.323892232584374,8001.0,564.22657246266
74,399.162267318003,0.0051041600527241,399.162267318003,8.710806433699338,0.8469695174268075,6.618562073955324,46806.80009420579,147595.91879183607,0.0449399999999999,5.1754261328605935,0.4686835024041328,17.606055919415805,8001.0,564.317697574982
75,397.728944048552,0.0051157330162823,397.728944048552,8.724513853119921,0.8469731217198191,6.633834035259053,47371.11779178077,149371.52165383712,0.0388244999999987,5.237308513838798,0.4675998070219578,17.62108247351668,8001.0,563.046454543301
76,392.8061497954689,0.0052199070341885,392.8061497954689,8.75822321472675,0.8470048643052562,6.673978748880013,47934.16424632407,151142.23528515108,0.0394252500000003,5.299038946861401,0.4669477740829525,17.323794010154153,8001.0,560.013596905284
77,395.476379821837,0.0051388820866122,395.476379821837,8.721099188707166,0.8469802827270023,6.641199479615043,48494.177843229365,152910.71152699596,0.0460427500000015,5.36037843185477,0.4679680306580908,17.619701687556297,8001.0,560.649582868059
78,573.326894510722,0.0050000000046566,573.326894510722,8.672425341971591,0.8469364839147709,6.4901178056664905,0.0,0.0,0.0,0.0,0.479533242375157,17.995903026258414,8002.0,734.8189656975841
79,564.8209416213961,0.004907400929369,564.8209416213961,8.679480099505497,0.8469059318858799,6.413784181880474,734.8189656975841,2303.140600164403,0.0259155000000022,0.081792552024126,0.4788200646051995,18.35910958875311,8002.0,726.6220579061861
80,560.4184653000959,0.0048842519754543,560.4184653000959,8.658211482751758,0.8468980969331636,6.40392305429944,1461.4410236037702,4579.816628666768,0.0203042500000005,0.1626165871275589,0.479579012897714,18.51140183500784,8002.0,722.1571400208162
81,557.619258224792,0.0048379629151895,557.619258224792,8.647458426454838,0.8468821722044956,6.401218225510124,2183.598163624586,6843.22623649114,0.0188009999999994,0.2429333090549335,0.4784452359162722,18.588887805685207,8002.0,719.215620003537
82,552.9217414204239,0.0048263820353895,552.9217414204239,8.654636028527971,0.8468781237319956,6.393177800938736,2902.813783628123,9098.229891489911,0.0197655000000018,0.32293207407929,0.477823118032268,18.732866044896657,8002.0,714.5823074648
83,549.1718430977851,0.0047916600015014,549.1718430977851,8.647458426454838,0.8468659357842764,6.394686086947727,3617.396091092923,11339.979240185005,0.0188642500000013,0.4023770069470629,0.4763108164610592,18.7680845748319,8002.0,711.12167583315
84,545.99099282549,0.0047685119789093,545.99099282549,8.636624620543671,0.8468576838601526,6.378146604665574,4328.517766926073,13571.494584667207,0.0181620000000015,0.4814299468416721,0.4755694571094221,18.884095429446628,8002.0,708.061610402785
85,543.637743346361,0.0047569449525326,543.637743346361,8.614709844115247,0.846853538988059,6.375926406135638,5036.579377328858,15793.951633971708,0.0186640000000015,0.5601331174839288,0.473879056694258,18.92151434951123,8002.0,705.450953421655
86,539.957090966753,0.0047337900614365,539.957090966753,8.611024797307406,0.8468451638155933,6.351351378486977,5742.030330750513,18008.97266443146,0.0193385000000012,0.6385821375297382,0.4739419184002018,19.02227070809771,8002.0,701.9102314870738
87,537.489314365655,0.0047453640727326,537.489314365655,8.5999128421871,0.8468493689787652,6.3846604202379735,6443.940562237587,20213.332961120675,0.0184362500000001,0.7166078685550019,0.4725019532698527,19.009791257029857,8002.0,699.254990347805
88,534.802090840044,0.0047222150024026,534.802090840044,8.603626344986285,0.8468409724381709,6.3720472661070655,7143.195552585392,22409.83891956176,0.018135749999999,0.7943268686067313,0.4720981227983925,19.03494214449474,8002.0,696.663755013668
89,532.544939629652,0.0047454070299863,532.544939629652,8.654636028527971,0.8468493844421463,6.422584576208987,7839.859307599058,24598.746025526583,0.0183359999999988,0.8717491744318977,0.4708459742667703,18.98424682090225,8002.0,693.9847933360152
90,529.653242668752,0.0047338330186903,529.653242668752,8.607330313749646,0.8468451967091503,6.402744294041318,8533.844100935074,26779.74576631268,0.0186364999999999,0.948866524384357,0.47079538262166,19.03054878735228,8002.0,691.2011130181578
91,526.562764999132,0.0047106839483603,526.562764999132,8.603626344986285,0.8468367592120065,6.390621597076873,9225.045213953234,28952.510565530065,0.0180357500000005,1.0256603943416849,0.4687860014262176,19.08991482306011,8002.0,688.2824454375681
92,524.2994815269641,0.0047338540898635,524.2994815269641,8.611024797307406,0.8468451869972873,6.407459915516553,9913.3276593908,31116.42300245236,0.0187365000000006,1.1021174932830036,0.4704339609011905,19.01358534784741,8002.0,685.446868768439
93,518.789945708259,0.004745370009914,518.789945708259,8.5999128421871,0.8468493883502328,6.426502161938269,10598.774528159242,33271.661250965255,0.0192385000000006,1.1782501684501767,0.4667089482551803,18.98445762813704,8002.0,679.511021408298
94,513.456059137275,0.0047800920438021,513.456059137275,8.636624620543671,0.8468618137108572,6.464256401123266,11278.28554956754,35409.468935692326,0.0224522500000001,1.2537231466267258,0.4652618028359741,18.88031874009196,8002.0,674.005445610484
95,510.359600175673,0.0047916669864207,510.359600175673,8.654636028527971,0.8468659382983701,6.471736814852202,11952.290995178022,37530.22063760991,0.022653749999999,1.3285386454081165,0.4657504394581969,18.751338948599923,8002.0,670.649783260993
96,507.0459346711729,0.0048263889038935,507.0459346711729,8.658211482751758,0.8468781428263659,6.514979361215262,12622.940778439017,39640.99969168268,0.0244979999999994,1.402980474405922,0.462907244500034,18.66651303659152,8002.0,667.352580857117
97,504.613375045742,0.0048148090718314,504.613375045742,8.654636028527971,0.8468740750379229,6.485604222102892,13290.293359296133,41741.78861575359,0.0245862500000004,1.4770410425262526,0.4641277526098243,18.703011850751725,8002.0,665.235587684275
98,501.5267303689469,0.0048611110541969,501.5267303689469,8.64385618977475,0.8468901566914345,6.5166555367634045,13955.528946980408,43834.97723849794,0.022280750000001,1.5508104956243187,0.4628995505973156,18.558207835110903,8002.0,661.5433404840161
99,499.477542133413,0.0048611050006002,499.477542133413,8.661778097771945,0.8468901714699066,6.52471143704629,14617.072287464423,45918.076073312695,0.0249509999999997,1.6241982146166265,0.46409985104723,18.53352169045128,8002.0,659.751980200918
100,496.399360101417,0.0049074081471189,496.399360101417,8.675957032941794,0.8469059175805332,6.577557367213952,15276.824267665344,47994.58760976663,0.0226467499999993,1.697329131537117,0.4617321663356642,18.342738239255524,8002.0,656.287391406399
101,494.357298884342,0.0048958279658108,494.357298884342,8.682994583681674,0.8469019990996508,6.5271261894264745,15933.11165907174,50061.846103666205,0.0247124999999992,1.770092723541893,0.4634095010239311,18.50044041017986,8002.0,654.650105194563
102,490.65534107785993,0.0049421299481764,490.65534107785993,8.658211482751758,0.8469175903767858,6.580715541100955,16587.761764266303,52122.75730370269,0.0221077500000022,1.842620157403872,0.4622781632221529,18.18986416119511,8002.0,650.389352857378
103,489.62025753929,0.0049305488355457,489.62025753929,8.679480099505497,0.8469137267225374,6.574112278045419,17238.15111712368,54172.43530854562,0.0273875000000001,1.914719516411424,0.4631708195526686,18.297436877124373,8002.0,649.66531330777
104,486.953811075728,0.0049189750570803,486.953811075728,8.647458426454838,0.8469098133316939,6.544241943305782,17887.816430431452,56218.00419106836,0.0242809999999993,1.986676849308424,0.4648449987536621,18.283501238876102,8002.0,647.132916894741
105,482.6350406687381,0.0050347229698672,482.6350406687381,8.700439718141068,0.8469478306908834,6.657554538387902,18534.9493473262,58255.34502084238,0.0242809999999993,2.058336794143542,0.4624051009298169,17.880001977053567,8002.0,642.134824986545
106,481.828138989722,0.0049652708694338,481.828138989722,8.668884984266237,0.8469252576181491,6.580445951127918,19177.084172312738,60280.30072108901,0.0287894999999993,2.1294770850799978,0.4625146990233693,18.19391603554841,8002.0,641.705283147169
107,478.945561862216,0.0049652711022645,478.945561862216,8.654636028527971,0.846925224600455,6.5698835068092825,19818.789455459908,62302.402557361325,0.0250820000000007,2.200511506991461,0.464437605887293,18.153669654535054,8002.0,638.9952205493711
108,475.251894459064,0.0050578699447214,475.251894459064,8.672425341971591,0.8469552381357714,6.644086995230692,20457.784676009283,64315.271955306336,0.0256840000000013,2.271224424126558,0.4622686796060443,17.861624048902854,8002.0,634.970354534658
109,474.00156015269096,0.0049884200561791,474.00156015269096,8.686500527183187,0.8469326921796827,6.597985449681852,21092.755030543936,66317.93021500789,0.0293915,2.3415133008966222,0.4639971892242642,18.02146180214864,8002.0,634.208622822717
110,469.466207063839,0.0050694440724328,469.466207063839,8.700439718141068,0.8469588763671494,6.604500858826692,21726.963653366653,68316.0709496304,0.0268857500000008,2.411668884800747,0.4667259700575047,17.789309264692715,8002.0,627.704877702508
111,468.856331783212,0.005046289996244,468.856331783212,8.721099188707166,0.8469515327130467,6.609686903852771,22354.66853106916,70297.23893035317,0.0318305000000007,2.481172210886143,0.4653968649675203,17.862836933795332,8002.0,628.120074489041
112,464.338295831962,0.0050810110988095,464.338295831962,8.73809225962049,0.8469625281085326,6.6314476140257375,22982.7886055582,72278.97309309589,0.0265197500000002,2.5506608277792107,0.4650368727582034,17.733214096945193,8002.0,626.135482639469
113,462.909539899801,0.0051504619186744,462.909539899801,8.724513853119921,0.8469841422756016,6.688859515704485,23608.92408819768,74254.95482935624,0.0260190000000015,2.6198086437070742,0.4643669422840063,17.56452005987601,8002.0,621.158313268473
114,462.484051128048,0.0050694381352514,462.484051128048,8.696967526234324,0.8469588744885,6.624359818348394,24230.08240146614,76218.24402950608,0.0311295,2.6885480178752914,0.4661519925983142,17.78149696639291,8002.0,621.4628930235759
115,460.028771133682,0.0050578629598021,460.028771133682,8.68999797141945,0.8469552035737641,6.6180084764275735,24851.54529448972,78180.52506852773,0.0268202500000014,2.7572644958272576,0.4659817384782091,17.782487176345676,8002.0,619.5183548363
116,456.132794445028,0.0051388890715315,456.132794445028,8.724513853119921,0.8469805701929171,6.668251353107555,25471.06364932602,80136.00291319755,0.0277225000000003,2.825744273024612,0.4644388661442078,17.572827635978502,8002.0,615.535009535556
117,455.090948695182,0.0050694440724328,455.090948695182,8.73809225962049,0.8469588925750087,6.614437264590207,26086.598658861574,82081.15580054799,0.0313297499999998,2.893789354013279,0.4660905737818554,17.742015185634536,8002.0,614.882118484026
118,452.6184851007351,0.0050694379024207,452.6184851007351,8.731319031025128,0.8469588906595423,6.62236231044309,26701.480777345605,84022.38845773076,0.030024500000001,2.9617306457366794,0.4669438529794219,17.773663881219218,8002.0,612.897345921906
119,450.342199157728,0.0050694370875135,450.342199157728,8.675957032941794,0.8469588903280189,6.6134476066359165,27314.37812326751,85955.93651850085,0.028823,3.0294068256625906,0.4664515671653328,17.83672586302787,8002.0,610.912804955845
120,446.869994609896,0.0051388890715315,446.869994609896,8.734709620225807,0.8469805701570668,6.6479791266866375,27925.29092822336,87882.62160007421,0.030024500000001,3.0968456953996792,0.4673751911901142,17.5572177859944,8002.0,607.28245491411
